Date màj;Code lieu;Code station;Nom station;Code équipement;Type équipement;Equipement;Début indispo;Cause;Conséquence;Fin indispo
2024-12-01 03:44:00;5102;21;Charpennes;2102;ESCALIER;du quai direction Vaulx-en-Velin La Soie jusqu'à la sortie angle cours Emile Zola / rue des Emeraudes;2024-11-04;Panne;.;2025-01-28 15:00:00
2024-12-01 03:44:00;5220;47;Debourg;4702;ESCALIER;du quai direction Charpennes jusqu'à la sortie avenue Jean Jaures;2024-11-12;Panne;.;2025-01-15 21:30:00
2024-12-01 03:44:00;5520;42;Gare Part-Dieu V.Merle;4204;ESCALIER;du quai direction Charpennes jusqu'à la mezzanine niveau centre commercial;2024-11-30;Panne;.;2024-12-06 14:00:00
2024-12-01 03:44:00;5520;42;Gare Part-Dieu V.Merle;4210;ESCALIER;de la sortie de la gare de la Part Dieu jusqu'à la mezzanine niveau Point Contact (par couloir de liaison);2024-10-28;Panne;.;2024-12-05 10:30:00
2024-12-01 03:44:00;5160;45;Jean Macé;452;ASCENSEUR;direction Charpennes et accès place Jean Macé;2024-11-29;Panne;Accès impossible direction Charpennes;2024-12-02 18:30:00
2024-12-01 03:44:00;5160;45;Jean Macé;4502;ESCALIER;Place Jean Macé face, à la rue Professeur Grignard;2024-09-18;Panne;.;2024-12-10 23:30:00
2024-12-01 03:44:00;5936;51;Oullins Centre;513;ASCENSEUR;entre la mezzanine supérieure et la place Anatole France;2024-11-07;Entretien programmé;connexion impossible entre la mezzanine supérieure et la place Anatole France, et correspondance impossible avec les ascenseurs reliant les quais et la mezzanine supérieure;2024-12-22 12:00:00
2024-12-01 03:44:00;5043;43;Place Guichard;4301;ESCALIER;du quai 1 direction St-Genis-Laval Hôpital Lyon Sud jusqu'à la sortie Bourse du Travail, rue de Créqui.;2024-11-23;Panne;.;2025-01-05 16:30:00
2024-12-01 03:44:00;5221;46;Place Jean Jaurès;461;ASCENSEUR;direction St-Genis-Laval Hôpital Lyon Sud et accès avenue Jean Jaurès;2024-11-25;Panne;Accès impossible direction Gare d'Oullins;2024-12-10 11:00:00
2024-12-01 03:44:00;5221;46;Place Jean Jaurès;4601;ESCALIER;du quai direction St-Genis-Laval Hôpital Lyon Sud jusqu'à la sortie avenue Jean Jaures;2024-10-09;Panne;.;2024-12-16 21:00:00
2024-12-01 03:44:00;5221;46;Place Jean Jaurès;4602;ESCALIER;du quai direction Charpennes jusqu'à la sortie avenue Jean Jaures;2024-11-02;Panne;.;2025-01-30 22:30:00
2024-12-01 03:44:00;5200;48;Stade de Gerland Le LOU;4802;ESCALIER;de la mezzanine niveau Point Contact jusqu'au quai direction Charpennes;2024-10-23;Panne;.;2025-01-30 11:30:00
2024-12-01 03:44:00;5200;48;Stade de Gerland Le LOU;4803;ESCALIER;de la mezzanine niveau Point Contact jusqu'à la sortie avenue Jean Jaurès;2024-11-04;Panne;.;2024-12-16 14:00:00
2024-12-01 03:44:00;5002;26;Bellecour;2612;ESCALIER;du quai direction Vaulx-en-Velin La Soie jusqu'à la sortie place Bellecour;2024-07-25;Panne;.;2024-12-29 14:30:00
2024-12-01 03:44:00;5103;84;Gare de Vaise;844;ASCENSEUR;direction Gare de Vénissieux, accès Gare Routière ou Parc Relais;2024-11-19;Vandalisme;.;2024-12-19 16:30:00
2024-12-01 03:44:00;5181;77;Garibaldi;7702;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la mezzanine;2024-11-17;Entretien programmé;.;2024-12-15 17:00:00
2024-12-01 03:44:00;5040;82;Gorge de Loup;8203;ESCALIER;du quai direction Gare de Vaise jusqu'à la sortie sur le quai SNCF direction Sain- Bel, Brignais, Lauzanne;2024-11-28;Panne;.;2024-12-03 18:00:00
2024-12-01 03:44:00;5041;74;Grange Blanche;7406;ESCALIER;de la mezzanine jusqu'à la sortie place d' Arsonval (départ bus);2024-09-06;Entretien programmé;.;2024-12-12 10:30:00
2024-12-01 03:44:00;5044;79;Guillotière Gabriel Péri;7904;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la mezzanine;2024-11-25;Panne;.;2025-01-10 07:30:00
2024-12-01 03:44:00;5082;72;Mermoz - Pinel;7202;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la mezzanine;2024-11-28;Panne;.;2024-12-06 21:00:00
2024-12-01 03:44:00;5095;81;Vieux Lyon;8107;ESCALIER;de la mezzanine niveau -3 (correspondance ligne D direction Gare de Vaise ou Gare de Vénissieux) jusqu'à la mezzanine niveau Point Contact, accès rue du Doyenné.;2023-12-30;Panne;.;2024-12-31 22:00:00
2024-12-01 03:44:00;5046;24;Hôtel de Ville L. Pradel;241;ASCENSEUR;direction Perrache, correspondance avec la ligne C direction Cuire et accès Opéra;2024-11-27;Panne;Direction Perrache, prendre l'autre ascenseur et passer par la C;2024-12-03 17:00:00
2024-12-01 03:44:00;5046;24;Hôtel de Ville L. Pradel;2401;ESCALIER;du quai direction Perrache jusqu'à la sortie Opéra;2024-11-29;Panne;.;2024-12-05 01:00:00
2024-12-01 03:44:00;5046;24;Hôtel de Ville L. Pradel;2402;ESCALIER;du quai de descente ligne C jusqu'au quai ligne A direction Perrache;2024-11-27;Entretien programmé;.;2024-12-02 13:30:00
2024-12-01 03:44:00;5002;26;Bellecour;261;ASCENSEUR;direction Vaulx-en-Velin La Soie, correspondance ligne A direction Perrache et  ligne D, direction Gare de Vénissieux ou Gare de Vaise;2024-11-30;Entretien programmé;Pour correspondance ligne A direction Perrache et ligne D directions Gare de Vénissieux ou Gare de Vaise, utiliser les autres ascenseurs en passant par la surface;2025-01-14 18:00:00
2024-12-01 03:44:00;5182;23;Foch;2301;ESCALIER;du quai direction Perrache jusqu'à la sortie angle cours Franklin Roosevelt / avenue du Maréchal de Saxe;2024-11-29;Panne;.;2024-12-06 12:00:00
2024-12-01 03:44:00;5081;22;Masséna;221;ASCENSEUR;direction Perrache et accès cours Vitton;2024-11-05;Panne;Accès impossible direction Perrache;2025-01-01 12:30:00
2024-12-01 03:44:00;5183;20;République Villeurbanne;2002;ESCALIER;du quai direction Vaulx-en-Velin La Soie jusqu'à la sortie cours Emile Zola;2024-11-29;Entretien programmé;.;2024-12-05 08:30:00
